,precision,recall,thresholds
514,0.6607142857142857,0.7628865979381443,0.3890111446380615
515,0.6666666666666666,0.7628865979381443,0.39837151765823364
516,0.6727272727272727,0.7628865979381443,0.40313899517059326
517,0.6788990825688074,0.7628865979381443,0.42517322301864624
518,0.6851851851851852,0.7628865979381443,0.4304909110069275
519,0.6915887850467289,0.7628865979381443,0.443988561630249
520,0.6981132075471698,0.7628865979381443,0.452533483505249
521,0.7047619047619048,0.7628865979381443,0.45253852009773254
522,0.7115384615384616,0.7628865979381443,0.45900627970695496
523,0.7184466019417476,0.7628865979381443,0.4608730375766754
524,0.7254901960784313,0.7628865979381443,0.4674173891544342
525,0.7227722772277227,0.7525773195876289,0.469539612531662
526,0.73,0.7525773195876289,0.4748935401439667
527,0.7373737373737373,0.7525773195876289,0.48043349385261536
528,0.7448979591836735,0.7525773195876289,0.48435744643211365
529,0.7525773195876289,0.7525773195876289,0.49711447954177856
530,0.7604166666666666,0.7525773195876289,0.50726717710495
531,0.7684210526315789,0.7525773195876289,0.5455509424209595
532,0.776595744680851,0.7525773195876289,0.5458878874778748
533,0.7849462365591398,0.7525773195876289,0.5533393025398254
534,0.782608695652174,0.7422680412371134,0.5636904835700989
535,0.7802197802197802,0.7319587628865979,0.5692521333694458
536,0.7888888888888889,0.7319587628865979,0.5779852271080017
537,0.797752808988764,0.7319587628865979,0.5904831290245056
538,0.8068181818181818,0.7319587628865979,0.6118369698524475
539,0.8045977011494253,0.7216494845360825,0.6312608122825623
540,0.813953488372093,0.7216494845360825,0.6457037329673767
541,0.8235294117647058,0.7216494845360825,0.6494080424308777
542,0.8214285714285714,0.711340206185567,0.6518621444702148
543,0.8192771084337349,0.7010309278350515,0.6661523580551147
544,0.8170731707317073,0.6907216494845361,0.6819772124290466
545,0.8271604938271605,0.6907216494845361,0.6852014064788818
546,0.825,0.6804123711340206,0.6876735687255859
547,0.8227848101265823,0.6701030927835051,0.725491464138031
548,0.8333333333333334,0.6701030927835051,0.7479314208030701
549,0.8441558441558441,0.6701030927835051,0.7551825046539307
550,0.8421052631578947,0.6597938144329897,0.7585936188697815
551,0.84,0.6494845360824743,0.7595454454421997
552,0.8378378378378378,0.6391752577319587,0.7665582299232483
553,0.8493150684931506,0.6391752577319587,0.7718754410743713
554,0.8611111111111112,0.6391752577319587,0.7877393364906311
555,0.8591549295774648,0.6288659793814433,0.7966545820236206
556,0.8714285714285714,0.6288659793814433,0.8019115328788757
557,0.8695652173913043,0.6185567010309279,0.8201591968536377
558,0.8676470588235294,0.6082474226804123,0.8434033989906311
559,0.8656716417910447,0.5979381443298969,0.8436946868896484
560,0.8636363636363636,0.5876288659793815,0.848459780216217
561,0.8615384615384616,0.5773195876288659,0.8528012037277222
562,0.859375,0.5670103092783505,0.8593642115592957
563,0.873015873015873,0.5670103092783505,0.8596908450126648
564,0.8709677419354839,0.5567010309278351,0.8625744581222534
565,0.8688524590163934,0.5463917525773195,0.8708106875419617
566,0.8666666666666667,0.5360824742268041,0.8794198036193848
567,0.8813559322033898,0.5360824742268041,0.8836488723754883
568,0.8793103448275862,0.5257731958762887,0.8852416276931763
569,0.8771929824561403,0.5154639175257731,0.8897280693054199
570,0.875,0.5051546391752577,0.8940518498420715
571,0.8727272727272727,0.4948453608247423,0.8989667892456055
572,0.8703703703703703,0.4845360824742268,0.9198064208030701
573,0.8679245283018868,0.4742268041237113,0.9260562062263489
574,0.8653846153846154,0.4639175257731959,0.9272187352180481
575,0.8627450980392157,0.4536082474226804,0.9289090633392334
576,0.88,0.4536082474226804,0.9296218156814575
577,0.8775510204081632,0.44329896907216493,0.9330399632453918
578,0.8958333333333334,0.44329896907216493,0.9350658059120178
579,0.8936170212765957,0.4329896907216495,0.9463409185409546
580,0.9130434782608695,0.4329896907216495,0.9464530348777771
581,0.9111111111111111,0.422680412371134,0.9484596848487854
582,0.9090909090909091,0.41237113402061853,0.9505378007888794
583,0.9069767441860465,0.4020618556701031,0.9507338404655457
584,0.9047619047619048,0.3917525773195876,0.9523224234580994
585,0.926829268292683,0.3917525773195876,0.9542017579078674
586,0.95,0.3917525773195876,0.9575967788696289
587,0.9487179487179487,0.38144329896907214,0.9579556584358215
588,0.9473684210526315,0.3711340206185567,0.9604768753051758
589,0.9459459459459459,0.36082474226804123,0.9605274796485901
590,0.9444444444444444,0.35051546391752575,0.9612107276916504
591,0.9428571428571428,0.3402061855670103,0.961676299571991
592,0.9411764705882353,0.32989690721649484,0.9653209447860718
593,0.9393939393939394,0.31958762886597936,0.9706070423126221
594,0.9375,0.30927835051546393,0.9713020920753479
595,0.9354838709677419,0.29896907216494845,0.9740635752677917
596,0.9333333333333333,0.28865979381443296,0.9788844585418701
597,0.9310344827586207,0.27835051546391754,0.9829670190811157
598,0.9285714285714286,0.26804123711340205,0.9834471940994263
599,0.9259259259259259,0.25773195876288657,0.98378986120224
600,0.9230769230769231,0.24742268041237114,0.9841175079345703
601,0.92,0.23711340206185566,0.9850553274154663
602,0.9166666666666666,0.2268041237113402,0.9856774806976318
603,0.9130434782608695,0.21649484536082475,0.9857101440429688
604,0.9545454545454546,0.21649484536082475,0.9864511489868164
605,1.0,0.21649484536082475,0.9879525303840637
606,1.0,0.20618556701030927,0.9889073371887207
607,1.0,0.1958762886597938,0.9903653860092163
608,1.0,0.18556701030927836,0.9908440709114075
609,1.0,0.17525773195876287,0.9909731149673462
610,1.0,0.16494845360824742,0.9913501739501953
611,1.0,0.15463917525773196,0.9918111562728882
612,1.0,0.14432989690721648,0.992205798625946
613,1.0,0.13402061855670103,0.9927600622177124
614,1.0,0.12371134020618557,0.9928191304206848
615,1.0,0.1134020618556701,0.9938104748725891
616,1.0,0.10309278350515463,0.9944763779640198
617,1.0,0.09278350515463918,0.9946186542510986
618,1.0,0.08247422680412371,0.994996190071106
619,1.0,0.07216494845360824,0.9953395128250122
620,1.0,0.061855670103092786,0.9970093369483948
621,1.0,0.05154639175257732,0.9972489476203918
622,1.0,0.041237113402061855,0.9982224106788635
623,1.0,0.030927835051546393,0.9984239339828491
624,1.0,0.020618556701030927,0.9985842704772949
625,1.0,0.010309278350515464,0.998897910118103
626,1.0,0.0,0.0
